Unnamed: 0,25%_acc_x,25%_acc_y,25%_vel_x,25%_vel_y,50%_acc_x,50%_acc_y,50%_vel_x,50%_vel_y,75%_acc_x,75%_acc_y,75%_vel_x,75%_vel_y,acceleration,acceleration_percentile_25,acceleration_percentile_50,acceleration_percentile_75,area,avg_acc_x,avg_acc_y,avg_acceleration,avg_devs,avg_vel_x,avg_vel_y,avg_velocity,direction,displacement,duration,endX,endY,final_acceleration,final_speed,final_velocity,initial_acceleration,initial_speed,initial_velocity,length,max_devs,median_area,speed,speed_percentile_25,speed_percentile_50,speed_percentile_75,startX,startY,velocity,velocity_percentile_25,velocity_percentile_50,velocity_percentile_75,faulty
0,-0.1319811345312498,-0.0025366022812499,-2.4519081125,-0.063774112499999,0.0119855365150689,0.0095662910584603,-3.192036097222222,-0.3037889277777784,0.1675384968253968,0.0188842716490297,-3.0943044000000004,-0.3161892388888911,0.0191476312166959,0.0284131997708533,0.0255186283783354,0.0231482355474011,0.0,-0.0180064245290967,-0.0031968632745328,0.1459364600406627,0.6585811039023578,-2.5271487515724207,-0.2718423825260851,2.543933634450966,0.1054492236188926,391.5499107502157,143.0,173.75,455.8181763,0.0191476312166959,0.0,2.738111263987522,0.0,0.0,0.0,391.8480074849718,3.433167493749888,0.0,2.7401958565382643,1.165092199003534,2.401902777928046,2.9190325415772813,563.125,497.0303345,2.738111263987522,1.1649411906049856,2.398751067563534,2.916677678972547,False
1,-0.0184167252283907,-0.0018333855262403,-0.225,0.0363647480000008,0.007998350865052,0.0057115387543255,-3.479808135294116,-1.4131290235294098,0.1147341180000003,0.0472033705000012,-0.2772033599999986,-0.1232055599999966,8.990783019255571e-05,0.0001668491423885,9.99864543245538e-05,9.002750782349433e-05,0.0,0.0433169093969587,0.0186547666893252,0.072389485400441,3.733267296026195,-1.0266559268230435,-0.4109022555282929,1.172314547619248,0.3088517241363608,203.3729504208441,1504.0,367.5,517.6364136,8.990783019255571e-05,0.0,0.1352213766096038,0.0,0.0,0.0,507.2889337746611,12.182762465143329,0.0,0.3372931740523012,0.2489859389575688,0.33130544358463,0.3375175873417572,173.75,455.8181763,0.1352213766096038,0.2415975581786432,0.1481799253089887,0.1353113442587119,False
2,-0.0621472964187327,0.0092213528007345,-2.050860781818182,0.3043046424242406,-0.0543276249134947,0.0477191439446368,-4.20351634117647,1.5217644235294154,0.1662933453287196,-0.0633154217993082,-1.3765294705882358,0.4454022529411746,0.0297606682677234,0.0628276993024052,0.0447135154311251,0.0319243903229023,0.0,0.0727270680272368,-0.0218243675673585,0.1013861469535451,2.9229267424658283,-1.818475551871658,0.4970017158942367,1.891105029683348,-0.2492358564188871,225.25849811839896,87.0,268.5767212,616.8358154,0.0297606682677234,0.0,2.589178139291942,0.0,0.0,0.0,226.06573825937147,9.00982906668692,0.0,2.598456761601971,2.073314076979373,3.0070181893556485,2.6912587888020414,486.875,561.2727661,2.589178139291942,2.073314076979373,2.9958055338853846,2.6816487871237973,False
3,-0.025320297318339,0.0046845010380622,-0.860890108823529,0.1592730352941169,-0.0084597184904844,0.0022059642517297,-6.152447870588236,1.9752951235294096,0.1241097103806229,-0.0727412346020762,-1.9046603941176456,0.850930605882354,0.0325179163580163,0.0257499904129049,0.0535567622195201,0.0344783632318698,0.0,0.0756061035104758,-0.0331049451114913,0.1699026835700618,4.0888721425703,-2.705879500052521,1.0015462985819334,2.894511887064383,-0.3480392999059603,351.71378332830443,104.0,214.9988403,635.1660156,0.0325179163580163,0.0,3.3818633012336963,0.0,0.0,0.0,353.01703346082377,12.63969805485372,0.0,3.394394552507921,0.8754996740387678,3.591507479948073,3.495218153077463,545.625,515.2121582,3.3818633012336963,0.8754996740387678,3.588303068707853,3.482314686418856,False
4,-0.0277227706790122,-0.0033313138888888,-0.4990098722222203,-0.0599636499999986,-0.1822419346669548,0.0705117616998272,-5.668627570588235,1.6356201176470624,0.0240167232499999,-0.0117497251666664,-2.3707946800000004,0.7219421399999988,0.0303909531047872,0.0279222074046341,0.0577883780250541,0.0333185798675459,0.0,0.0578120532990675,-0.0181676815142432,0.1285768274804739,2.2631572437192404,-1.9599869595086368,0.5105654525805322,2.0329612657051945,-0.2565486400365968,240.7267395430197,89.0,307.776886,587.2041016,0.0303909531047872,0.0,2.704794826326064,0.0,0.0,0.0,241.66775842705792,6.997293395163847,0.0,2.715368072214134,0.502599733283414,2.962017465750714,2.843150099141858,540.625,526.1212158,2.704794826326064,0.502599733283414,2.947207279277762,2.8320792887414084,False
5,-0.1130792901297576,0.0257340637283738,-2.1139418647058807,0.4003224058823541,0.0144663882352941,0.0510771332179933,-5.433478858823528,1.8445542294117687,0.1527257346885814,-0.0534170603157433,-0.8008602352941172,0.2509981058823581,0.018505590026622,0.0135192483091966,0.0288062390175749,0.0201595031337087,0.0,0.0033911377621046,-0.0004700016308926,0.1448604277213639,3.6183725690023065,-2.2569636760600487,0.5926849470373772,2.3424360717054413,-0.2486653603515737,312.74447144991194,130.0,272.5,601.2727661,0.018505590026622,0.0,2.405726703460861,0.0,0.0,0.0,314.3741465175995,13.251303834956673,0.0,2.4182626655199964,0.778636272467295,2.6362067552773536,2.512857045998705,575.625,524.3030396,2.405726703460861,0.7705971536242119,2.6213677505993216,2.4997783885798883,False
6,0.0001704887359773,-2.881499762996645e-05,0.246015246015246,-0.0415800415800415,-0.4974244341681984,0.1188180306066176,-9.004417418749998,1.9387588499999997,0.3436218841479237,-0.0642078493079584,-3.162845388235296,0.8472254117647052,2.561260172850364e-05,0.0001729066603215,6.102789692392062e-05,3.644942541408417e-05,0.0,-0.0116822835726744,0.0042687531115878,0.1518186481710203,11.804734910643376,-2.449042691219097,0.5345699776988444,2.5933187530288992,-0.0976377662683598,62.17110738210751,1558.0,334.375,595.2121582,2.561260172850364e-05,0.0,0.0399044334930086,0.0,0.0,0.0,659.125495870975,29.48976158926738,0.0,0.4230587264897144,0.2495043108440012,0.3788839545591033,0.4107641093018179,272.5,601.2727661,0.0399044334930086,0.2495043108440012,0.0931895986028267,0.0562779128393459,False
7,-0.0203249275066944,0.0016447254898747,-0.5105295483870966,0.0119825806451617,-0.0486411915657438,0.0414635289143598,-4.230045094117647,0.7988245352941155,-0.0210468679976851,-0.0222203642939815,-3.456513720833333,0.880851745833335,9.0415229612054e-06,5.206537543061974e-05,2.7269734068792256e-05,5.106359523750373e-06,0.0,0.0134239648973091,-0.0023951536189969,0.1473430460522157,71.9251251399212,-2.0613686294190683,0.4831485409997255,2.163711659508679,0.2971538106464456,49.67716510057743,2344.0,286.875,580.666687,9.0415229612054e-06,0.0,0.0211933298210654,0.0,0.0,0.0,603.6884872892168,160.64339428070997,0.0,0.2575462829732153,0.1310416558218282,0.1849911227294778,0.2437309944983915,334.375,595.2121582,0.0211933298210654,0.1173032908451862,0.0623386120812591,0.0118876049712908,False
8,-0.0149466404435115,-0.0014212973974211,-0.2454746800000001,-0.0759364542857123,-0.1113162670496326,0.0414561384191179,-4.239419937500003,0.4226150500000045,0.1651962316049382,-0.067180174320988,-0.8782009555555546,0.332641611111108,2.5619836967091692e-05,0.0002212674609777,0.0001252763819768,2.274857687688797e-05,0.0,0.1551904460895075,-0.0602850313925176,0.1052676301207836,133.59027209702555,-1.6762373391339844,0.3738722524312312,1.8004561840419215,-1.36495952432375,44.03335181191681,1311.0,277.8751831,623.7705078,2.56198369670917e-05,0.0,0.0335876062638572,0.0,0.0,0.0,667.8235798236715,308.27497945120945,0.0,0.5094001371652719,0.2782461107445799,0.3659437582275069,0.4909588879448276,286.875,580.666687,0.0335876062638572,0.2637508134855174,0.1555932664151971,0.0294139099018161,False
9,-0.0023264935045643,-0.000478731815481,-0.1098780787878771,-0.0029574303030303,-0.1618544368079583,0.0583785562067479,-4.2269358882352925,0.7034912117647122,0.1663374714052288,-0.0287687513991011,-0.2868385333333331,0.0337320958333341,0.0032048338106849,0.000389942534235,0.0030169792061358,0.0034470481384885,0.0,-0.0077057468400713,0.0016486696439905,0.0850381362039409,2.31456545410958,-1.3135663170111411,0.1521742319623434,1.3320676684526316,-0.1079250712607159,225.05945435535287,265.0,403.125,570.3636475,0.0032048338106849,0.0,0.8492809598315203,0.0,0.0,0.0,226.8742555882691,10.043084815556815,0.0,0.8561292663708269,0.0536963046033603,0.6168287342073274,0.8448861836389824,626.875,546.1212158,0.8492809598315203,0.0526422421217285,0.6094297996394498,0.8376326976527123,False
